City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,bondo,3.8146,23.6866,24.28,70,24,1.48,CD,1709926365
368,saynshand,44.8824,110.1163,-14.36,87,4,2.41,MN,1709926365
369,al hilaliyya,14.9398,33.234,27.88,10,47,5.09,SD,1709926365
370,north ward,-19.2454,146.8075,24.95,88,100,4.63,AU,1709926365
371,mahina,-17.5065,-149.489,29.87,74,20,2.06,PF,1709926365
372,esperantinopolis,-4.8667,-44.7083,27.32,94,100,1.68,BR,1709926365
373,chul'man,56.8479,124.9104,-23.61,100,100,0.96,RU,1709926366
374,cockburn town,21.4612,-71.1419,25.65,81,0,5.92,TC,1709925902
375,kualakapuas,-3.0091,114.3876,23.62,99,100,0.81,ID,1709926366
376,santo antonio do ica,-3.1022,-67.9397,30.61,76,100,1.09,BR,1709926366
377,shilovo,54.3204,40.874,-5.61,96,82,3.88,RU,1709926158
378,antsiranana,-12.2787,49.2917,25.51,89,100,3.8,MG,1709926183
379,saint-pierre,-21.3393,55.4781,25.82,73,1,2.57,RE,1709925724
380,nizhnesortymskiy,62.4397,71.7603,-8.36,96,100,4.04,RU,1709926367
381,palmer,42.1584,-72.3287,12.86,35,40,1.54,US,1709926367
382,lai chau,22.3997,103.4517,12.56,90,83,1.44,VN,1709926367
383,illizi,26.4833,8.4667,22.89,16,0,4.51,DZ,1709926367
384,fortuna,40.5982,-124.1573,14.43,65,0,1.34,US,1709926154
385,mogok,22.9167,96.5,14.44,27,0,0.82,MM,1709926368
386,hacienda huancane,-15.8222,-70.8856,10.57,57,94,2.61,PE,1709926368
387,mejit,10.2753,170.8646,26.43,78,100,11.12,MH,1709926368
388,pisco,-13.7,-76.2167,29.03,54,0,8.75,PE,1709925876
389,marsh harbour,26.5412,-77.0636,25.18,77,58,3.59,BS,1709926368
390,port macquarie,-31.4333,152.9167,18.27,72,100,0.79,AU,1709925917
391,marica,-22.9194,-42.8186,28.97,88,36,5.81,BR,1709926369
392,guerrero negro,27.9769,-114.0611,17.79,57,48,7.25,MX,1709926369
393,sao vicente,-23.9631,-46.3919,26.1,59,100,5.66,BR,1709926369
394,imbituba,-28.24,-48.6703,22.84,97,100,6.22,BR,1709926369
395,hirara,24.8,125.2833,15.92,62,100,6.17,JP,1709926369
396,cidreira,-30.1811,-50.2056,22.62,95,100,4.01,BR,1709925689
397,sarandi del yi,-33.35,-55.6333,30.58,46,100,2.66,UY,1709926369
398,totness,5.8833,-56.3167,27.95,79,76,6.75,SR,1709926370
399,pervomayskoye,43.919,46.7102,2.3,60,100,1.7,RU,1709926370
400,port saint john's,-31.6229,29.5448,22.45,85,12,1.96,ZA,1709925861
401,igoumenitsa,39.5039,20.2656,11.69,77,13,2.15,GR,1709926370
402,medvezh'yegorsk,62.9167,34.4667,-8.53,97,64,2.47,RU,1709926370
403,zaysan,47.4667,84.8667,-8.29,80,57,1.76,KZ,1709926370
404,likiep,9.8251,169.3107,26.53,77,68,11.22,MH,1709926371
405,ad dawadimi,24.5077,44.3924,17.64,33,0,4.42,SA,1709926371
406,lompoc,34.6391,-120.4579,19.91,57,0,1.54,US,1709925877
407,shahritus,37.2637,68.1385,11.44,53,59,2.83,TJ,1709926371
408,nadi,-17.8,177.4167,25.0,88,75,0.0,FJ,1709926371
409,codrington,-38.2667,141.9667,16.87,44,0,4.0,AU,1709925695
410,trekhgornyy,54.815,58.4592,-12.94,97,100,1.53,RU,1709926372
411,zuenoula,7.4292,-6.0431,28.9,61,70,4.3,CI,1709926372
412,la passe,45.5549,-0.8967,9.13,77,78,6.34,FR,1709925902
413,napasar,27.9667,73.55,17.53,25,0,4.15,IN,1709926372
414,merouana,35.6311,5.9119,11.83,65,100,2.43,DZ,1709926373
415,jagnair,26.8667,77.6,16.81,35,0,3.51,IN,1709926373
416,cudillero,43.5622,-6.1459,11.79,87,40,3.6,ES,1709926373
417,erzincan,39.75,39.5,0.61,80,75,0.0,TR,1709926145
418,tulu bolo,8.6667,38.2167,17.31,72,100,3.39,ET,1709926373
419,alaghsas,17.0187,8.0168,31.9,10,5,6.03,NE,1709926157
420,kolonia,50.9333,6.95,8.87,55,0,3.09,DE,1709926325
421,palikir - national government center,6.9248,158.1611,27.47,83,100,7.72,FM,1709926180
422,pacific grove,36.6177,-121.9166,18.56,55,0,2.57,US,1709925896
423,muscat,23.6139,58.5922,24.29,79,60,4.29,OM,1709926212
424,tobelo,1.7284,128.0095,25.69,75,44,2.0,ID,1709926374
425,recani,31.2846,-4.2688,17.6,23,0,3.77,MA,1709926374
426,sandnessjoen,66.0217,12.6316,3.06,93,75,3.09,NO,1709925876
427,timbuktu,16.7735,-3.0074,30.07,8,66,3.79,ML,1709926375
428,asau,46.4333,26.4,-1.49,92,72,0.74,RO,1709926375
429,o rosal,41.9354,-8.8368,10.68,79,96,9.22,ES,1709926375
430,mount gambier,-37.8333,140.7667,16.97,33,0,3.08,AU,1709925856
431,ad dabbah,18.05,30.95,26.65,9,22,3.99,SD,1709926375
432,jaca,42.569,-0.5499,4.99,98,100,2.92,ES,1709926159
433,onega,63.9061,38.1404,-15.18,97,36,1.43,RU,1709926375
434,ordubad,38.9059,46.0234,6.61,71,96,0.03,AZ,1709926376
435,novoagansk,61.9449,76.6625,-8.52,94,100,4.56,RU,1709926376
436,bolobo,-2.1667,16.2333,24.95,79,100,1.2,CD,1709926376
437,bomdila,27.25,92.4,4.48,79,49,1.85,IN,1709926376
438,armacao de buzios,-22.7469,-41.8817,29.09,87,19,5.89,BR,1709926376
439,galle,6.0367,80.217,25.37,83,10,1.61,LK,1709925570
440,kapit,2.0167,112.9333,23.69,99,100,0.16,MY,1709926377
441,lucapa,-8.4192,20.7447,20.39,93,100,0.35,AO,1709926377
442,medicine hat,50.0501,-110.6683,4.29,55,75,7.2,CA,1709926377
443,dalgopol,43.05,27.35,5.21,80,100,1.02,BG,1709926377
444,chukhloma,58.7525,42.6825,-5.51,90,100,4.02,RU,1709926377
445,uray,60.1247,64.7758,-5.63,96,96,3.13,RU,1709926378
446,alice springs,-23.7,133.8833,24.75,57,100,4.12,AU,1709925877
447,koudougou,12.25,-2.3667,33.97,8,68,2.98,BF,1709926378
448,bonthe,7.5264,-12.505,26.98,81,100,4.66,SL,1709925874
449,lata,40.1629,-8.3327,12.18,84,100,5.61,PT,1709925864
450,laojunmiao,39.8333,97.7333,-3.32,39,5,3.17,CN,1709926181
451,koungheul,13.9833,-14.8,32.7,18,100,2.93,SN,1709926378
452,gudlavalleru,16.3476,81.0534,25.53,80,10,1.9,IN,1709926379
453,mossel bay,-34.1831,22.146,20.96,82,8,0.18,ZA,1709925726
454,touros,-5.1989,-35.4608,28.72,73,100,5.16,BR,1709925882
455,howrah,22.5892,88.3103,22.0,64,0,0.0,IN,1709925872
456,bressuire,46.9167,-0.5,7.2,95,100,3.97,FR,1709926335
457,beykonak,36.3257,30.303,13.71,67,0,2.78,TR,1709926379
458,prince rupert,54.3161,-130.3201,6.05,81,100,15.43,CA,1709926172
459,horsham,51.064,-0.3272,7.69,75,40,5.14,GB,1709926222
460,namibe,-15.1961,12.1522,24.42,72,12,3.42,AO,1709925876
461,carolina beach,34.0352,-77.8936,18.38,75,97,1.79,US,1709926380
462,ripky,51.801,31.0838,-0.5,77,8,2.54,UA,1709926222
463,twon-brass,4.3151,6.2418,28.64,79,100,3.28,NG,1709926380
464,labytnangi,66.6572,66.4183,-21.93,96,88,2.58,RU,1709925881
465,hiratacho,35.4333,132.8167,5.01,56,100,4.12,JP,1709926380
466,ta`u,-14.2336,-169.5144,28.51,74,100,5.76,AS,1709925891
467,coquimbo,-29.9533,-71.3436,21.85,56,0,6.69,CL,1709925797
468,nuku'alofa,-21.1333,-175.2,27.19,83,20,5.14,TO,1709926381
469,selizharovo,56.8519,33.4487,-4.99,97,72,2.46,RU,1709926381
470,harper,4.375,-7.7169,27.06,86,52,3.29,LR,1709926381
471,zhangjiakou,40.81,114.8794,-0.68,35,0,0.41,CN,1709926381
472,acarau,-2.8856,-40.12,27.34,83,100,5.58,BR,1709926381
473,diapaga,12.0708,1.7889,33.61,7,4,1.72,BF,1709926382
474,neiafu,-18.65,-173.9833,29.38,74,40,5.66,TO,1709926382
475,vorgashor,67.5833,63.95,-27.85,99,47,2.87,RU,1709926183
476,chowchilla,37.123,-120.2602,17.23,55,0,2.57,US,1709926382
477,mata-utu,-13.2816,-176.1745,28.67,73,41,3.19,WF,1709926382
478,orangeburg,33.4918,-80.8557,19.97,71,100,4.47,US,1709926382
479,potosi,-19.5836,-65.7531,16.48,48,40,5.14,BO,1709926383
480,kill devil hills,36.0307,-75.676,10.01,78,100,5.14,US,1709926383
481,bajitpur,24.2167,90.95,16.95,34,0,1.7,BD,1709926383
482,ulety,51.3572,112.4849,-14.15,97,22,1.27,RU,1709926383
483,huanta,-12.9333,-74.25,22.22,57,95,3.55,PE,1709926383
484,milan,45.4643,9.1895,9.03,87,75,4.63,IT,1709925917
485,kyabe,9.4515,18.9449,31.56,11,65,1.87,TD,1709926384
486,tamanrasset,22.785,5.5228,20.95,10,0,5.66,DZ,1709925712
487,aldama,22.9167,-98.0667,37.5,23,100,6.85,MX,1709926384
488,colombo,6.9319,79.8478,25.97,83,17,2.26,LK,1709925931
489,byakabanda,-0.7425,31.4064,19.7,78,45,1.45,UG,1709926385
490,nora,59.5193,15.0398,0.69,86,97,0.45,SE,1709926385
491,senador jose porfirio,-2.5908,-51.9542,27.83,86,100,1.19,BR,1709926385
492,constitucion,-35.3333,-72.4167,18.57,65,8,3.29,CL,1709925895
493,pirenopolis,-15.8525,-48.9592,28.27,75,100,0.45,BR,1709926385
494,laminusa,5.5549,120.9136,26.94,77,99,3.82,PH,1709926385
495,ilam,26.9167,87.9167,12.21,45,0,2.5,NP,1709926386
496,mutuali,-14.8706,37.0044,21.35,96,100,1.0,MZ,1709926386
497,katsuura,35.1333,140.3,7.39,78,99,2.11,JP,1709926386
498,tutoia,-2.7619,-42.2744,28.31,76,100,5.47,BR,1709926386
499,lewistown,40.5992,-77.5714,15.48,76,0,3.6,US,1709926386
500,parkes,-33.1333,148.1833,21.31,60,0,0.89,AU,1709926386
501,chestertown,39.209,-76.0666,15.13,61,100,3.5,US,1709926387
502,belle fourche,44.6714,-103.8522,7.83,29,4,4.42,US,1709926387
503,charters towers,-20.1,146.2667,22.98,79,99,4.91,AU,1709926387
504,ta'izz,13.5,44.0,21.18,84,71,1.75,YE,1709926387
505,quelimane,-17.8786,36.8883,25.85,91,100,2.08,MZ,1709926170
506,batangafo,7.3008,18.2833,27.91,20,8,0.63,CF,1709926387
507,nallihan,40.1859,31.3518,6.52,88,100,2.24,TR,1709926387
508,calabar,4.9517,8.322,26.56,87,99,1.83,NG,1709926212
509,taungoo,18.9333,96.4333,21.47,36,77,1.47,MM,1709926388
510,trenton,40.217,-74.7429,14.69,41,0,2.06,US,1709926388
511,san rafael,-34.6177,-68.3301,33.51,23,1,6.06,AR,1709926388
512,port isabel,26.0734,-97.2086,28.36,77,20,5.81,US,1709926388
513,kerikeri,-35.2268,173.9474,14.56,94,20,1.82,NZ,1709925724
514,tamiahua,21.2667,-97.45,32.84,48,36,4.02,MX,1709926389
515,hobyo,5.3505,48.5268,27.5,73,16,4.97,SO,1709926173
516,ciudad lazaro cardenas,17.9583,-102.2,27.05,60,43,4.55,MX,1709926389
517,bowie,33.4501,-94.4335,17.94,87,92,4.08,US,1709926389
518,devils lake,48.1128,-98.8651,-5.59,71,0,3.6,US,1709926389
519,ulaangom,49.9811,92.0667,-20.5,85,100,1.0,MN,1709925914
520,antofagasta,-23.65,-70.4,23.6,70,100,5.34,CL,1709925747
521,fort bragg,35.139,-79.006,18.91,56,100,4.12,US,1709925921
522,lerwick,60.1545,-1.1494,6.0,74,40,7.54,GB,1709926390
523,alta,69.9689,23.2717,0.59,83,75,2.06,NO,1709926390
524,laguna beach,33.5423,-117.7831,22.29,68,20,2.68,US,1709926390
525,dryden,49.7833,-92.7503,-4.84,63,20,2.57,CA,1709926390
526,kayangel,8.0823,134.7173,27.35,73,100,7.82,PW,1709926390
527,vredendal,-31.6683,18.5012,20.39,80,0,4.79,ZA,1709926390
528,hami,42.8,93.45,3.33,32,91,2.0,CN,1709926390
529,sylva,58.0348,56.7635,-7.35,97,100,1.39,RU,1709926391
530,cleveland,41.4995,-81.6954,20.05,60,75,5.14,US,1709926391
531,pudasjarvi,65.3833,26.9167,-10.07,98,100,0.87,FI,1709925919
532,dunedin,-45.8742,170.5036,11.56,72,95,4.02,NZ,1709925804
533,holualoa,19.6228,-155.9522,24.75,74,0,3.09,US,1709926178
534,yuzhno-kurilsk,44.0306,145.8556,-3.68,59,79,4.89,RU,1709925886
535,santa luzia,-19.7697,-43.8514,29.5,61,75,3.6,BR,1709926391
536,cold lake,54.4502,-110.2017,-5.03,54,40,1.03,CA,1709926392
537,taltal,-25.4,-70.4833,22.45,69,62,3.94,CL,1709926392
538,laascaanood,8.4774,47.3597,26.6,41,6,7.1,SO,1709925883
539,rongelap,11.1635,166.8941,26.21,81,7,10.9,MH,1709925912
540,cromwell,41.5951,-72.6454,14.45,40,0,3.6,US,1709926392
541,north platte,41.1239,-100.7654,1.71,53,100,5.36,US,1709926392
542,prenzlau,53.3167,13.8667,4.25,71,0,3.84,DE,1709926392
543,barra velha,-26.6322,-48.6847,27.38,95,100,3.83,BR,1709926393
544,pabrade,55.0,25.7833,-2.64,81,5,1.76,LT,1709926393
545,mahibadhoo,3.7833,72.9667,27.96,72,100,3.39,MV,1709925650
